Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A85	3	SAUMUR (VIVY)	A85	5	BOURGUEIL	1,50	2,60	3,40	4,90	1,10
A85	3	SAUMUR (VIVY)	A28	13	BRIONNE	40,80	65,20	93,70	125,50	25,20
A85	3	SAUMUR (VIVY)	A11	4	BROU	20,00	31,50	47,10	62,10	12,00
A85	3	SAUMUR (VIVY)	A11	2	CHARTRES EST	26,70	40,60	62,10	81,30	16,10
A85	3	SAUMUR (VIVY)	A11	3	CHARTRES-THIVARS	24,90	37,40	56,40	74,40	15,00
A85	3	SAUMUR (VIVY)	A28	26	CHATEAU DU LOIR (MONTABON)	18,00	27,40	42,00	54,10	11,20
A85	3	SAUMUR (VIVY)	A11	6	CONNERRE	15,50	24,90	36,30	46,50	9,70
A85	3	SAUMUR (VIVY)	A11	11	DURTAL	5,30	8,60	13,40	17,70	3,40
A85	3	SAUMUR (VIVY)	A28	25	ECOMMOY	16,10	25,00	38,00	48,00	10,20
A85	3	SAUMUR (VIVY)	A81	2	EVRON	18,20	26,70	40,60	52,80	11,10
A85	3	SAUMUR (VIVY)	A28	16	GACE	27,60	43,60	62,70	84,30	16,80
A85	3	SAUMUR (VIVY)	A11	3.1	ILLIERS COMBRAY	22,50	34,30	52,60	67,30	13,70
A85	3	SAUMUR (VIVY)	A11	5	LA FERTE BERNARD	16,90	26,20	40,60	51,40	10,40
A85	3	SAUMUR (VIVY)	A81	3	LAVAL EST	20,00	30,70	46,90	60,30	12,30
A85	3	SAUMUR (VIVY)	A81	4	LAVAL OUEST	20,30	32,50	49,20	64,40	12,50
A85	3	SAUMUR (VIVY)	A11	8	LE MANS CENTRE UNIVERSITE	11,70	18,30	26,80	34,90	7,20
A85	3	SAUMUR (VIVY)	A11	9	LE MANS SUD	10,40	16,20	24,40	33,20	6,70
A85	3	SAUMUR (VIVY)	A11	7	LE MANS ZI NORD	12,40	20,30	28,90	37,30	7,70
A85	3	SAUMUR (VIVY)	A85	2	LONGUE-JUMELLES	1,00	2,00	2,50	3,40	0,70
A85	3	SAUMUR (VIVY)	A28	15	ORBEC	32,00	50,90	74,50	100,40	19,60
A85	3	SAUMUR (VIVY)	A28	24	PARIGNE-L'EVEQUE	14,70	22,90	33,30	42,80	9,20
A85	3	SAUMUR (VIVY)	A10	-	PARIS (LA FOLIE BESSIN)	33,60	52,30	79,80	104,50	20,80
A85	3	SAUMUR (VIVY)	A85	-	RESTIGNE	4,30	7,70	11,00	14,20	2,50
A85	3	SAUMUR (VIVY)	A28	-	ROUMOIS	48,20	76,90	109,70	148,90	29,00
A85	3	SAUMUR (VIVY)	A11	10	SABLE-LA FLECHE	7,10	10,70	16,80	21,90	4,20
A85	3	SAUMUR (VIVY)	A88	16	SEES	23,80	37,40	54,50	73,00	14,40
A85	3	SAUMUR (VIVY)	A11	12	SEICHES	4,20	6,60	10,70	14,20	2,80
A85	3	SAUMUR (VIVY)	A28	20	SILLE LE GUILLAUME / MAMERS	15,70	24,30	35,60	46,10	9,90
A85	3	SAUMUR (VIVY)	A81	1	SILLE LE GUILLAUME / SABLE	15,60	23,70	35,10	45,80	9,80
A85	3	SAUMUR (VIVY)	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	22,70	35,70	55,10	71,80	13,70
A85	3	SAUMUR (VIVY)	A81	-	VITRE (LA GRAVELLE)	24,20	36,50	56,70	75,70	15,00
A19	3	SAVIGNY SUR CLAIRIS	A10	11	ALLAINVILLE	23,50	35,10	60,10	73,50	12,10
A19	3	SAVIGNY SUR CLAIRIS	A42	8	AMBERIEU EN BUGEY	31,00	48,10	75,00	103,80	18,80
A19	3	SAVIGNY SUR CLAIRIS	A39	7.1	ARLAY	25,50	40,20	64,20	87,90	15,20
A19	3	SAVIGNY SUR CLAIRIS	A10	13	ARTENAY	19,40	28,30	48,60	60,70	9,60
A19	3	SAVIGNY SUR CLAIRIS	A6	19	AUXERRE NORD	4,60	6,90	10,80	14,60	2,50
A19	3	SAVIGNY SUR CLAIRIS	A6	20	AUXERRE SUD	4,60	6,90	10,80	14,60	2,50
A19	3	SAVIGNY SUR CLAIRIS	A19	6	AUXY	6,20	9,50	17,30	19,80	3,30
A19	3	SAVIGNY SUR CLAIRIS	A6	22	AVALLON	8,40	13,20	21,20	29,50	5,30
A19	3	SAVIGNY SUR CLAIRIS	A42	6	BALAN	31,90	50,00	77,70	106,90	19,40
A19	3	SAVIGNY SUR CLAIRIS	A4	-	BARRIERE DE MONTREUIL AUX LIONS	32,30	47,90	75,10	100,60	18,90
A19	3	SAVIGNY SUR CLAIRIS	A36	5	BAUME-LES-DAMES	28,50	44,80	70,20	97,50	17,40
A19	3	SAVIGNY SUR CLAIRIS	A4	-	BEAUMONT	32,50	49,30	77,70	103,70	18,60
A19	3	SAVIGNY SUR CLAIRIS	A6	24	BEAUNE NORD	16,50	26,00	40,90	55,80	10,10
A19	3	SAVIGNY SUR CLAIRIS	A6	24.1	BEAUNE SUD	17,70	27,60	43,40	59,70	10,70
A19	3	SAVIGNY SUR CLAIRIS	A39	10	BEAUPONT	28,70	45,20	71,70	98,80	17,60
A19	3	SAVIGNY SUR CLAIRIS	A39	8	BEAUREPAIRE	26,70	41,90	66,20	92,10	15,90
A19	3	SAVIGNY SUR CLAIRIS	A40	10	BELLEGARDE	37,70	59,20	92,50	127,90	22,80
A19	3	SAVIGNY SUR CLAIRIS	A6	30	BELLEVILLE SUR SAONE	26,80	41,80	64,90	89,80	15,90
A19	3	SAVIGNY SUR CLAIRIS	A391	-	BERSAILLIN	25,30	38,90	62,80	86,30	15,10
A19	3	SAVIGNY SUR CLAIRIS	A36	4.1	BESANCON EST	25,80	41,30	65,10	90,50	15,70
A19	3	SAVIGNY SUR CLAIRIS	A36	4	BESANCON NORD	25,80	40,20	63,50	87,70	15,30
A19	3	SAVIGNY SUR CLAIRIS	A36	3	BESANCON OUEST	25,80	39,70	63,00	86,60	15,20
A19	3	SAVIGNY SUR CLAIRIS	A42	-	BEYNOST	34,30	53,90	83,50	115,50	21,10
A19	3	SAVIGNY SUR CLAIRIS	A6	23	BIERRE-LES-SEMUR	10,50	15,70	25,50	35,50	6,30
A19	3	SAVIGNY SUR CLAIRIS	A85	11	BLERE	36,20	54,80	90,20	113,20	19,50
A19	3	SAVIGNY SUR CLAIRIS	A10	17	BLOIS	26,30	39,10	65,70	82,30	13,70
A19	3	SAVIGNY SUR CLAIRIS	A40	5	BOURG NORD	27,00	42,30	65,10	90,50	16,30
A19	3	SAVIGNY SUR CLAIRIS	A40	7	BOURG SUD	28,20	44,50	69,10	95,40	17,60
A19	3	SAVIGNY SUR CLAIRIS	A71	7	BOURGES	32,80	49,70	82,60	103,70	17,60
A19	3	SAVIGNY SUR CLAIRIS	A31	9	BULGNEVILLE	20,70	32,10	49,80	69,90	12,20
A19	3	SAVIGNY SUR CLAIRIS	A6	25	CHALON NORD	20,10	31,50	48,10	66,70	11,90
A19	3	SAVIGNY SUR CLAIRIS	A6	26	CHALON SUD	20,10	31,50	48,10	66,70	11,90
A19	3	SAVIGNY SUR CLAIRIS	A4	27	CHALONS - LA VEUVE	18,80	29,10	47,60	62,40	11,30
A19	3	SAVIGNY SUR CLAIRIS	A26	22	CHARMONT	11,50	17,80	28,20	39,20	6,80
A19	3	SAVIGNY SUR CLAIRIS	A10	18	CHATEAU-RENAULT	29,20	43,30	71,20	90,70	15,70
A19	3	SAVIGNY SUR CLAIRIS	A4	20	CHATEAU-THIERRY	27,70	41,40	65,40	89,20	16,20
A19	3	SAVIGNY SUR CLAIRIS	A31	10	CHATENOIS	21,10	32,80	51,40	71,80	12,80
A19	3	SAVIGNY SUR CLAIRIS	A5	16	CHATILLON-LABORDE	7,60	11,80	18,20	25,40	4,70
A19	3	SAVIGNY SUR CLAIRIS	A5	24	CHAUMONT-SEMOUTIERS	13,90	21,50	34,20	47,70	8,20
A19	3	SAVIGNY SUR CLAIRIS	A39	6	CHOISEY	22,20	34,70	54,60	75,60	13,30
A19	3	SAVIGNY SUR CLAIRIS	A71	-	CLERMONT	51,20	77,00	127,20	165,90	28,10
A19	3	SAVIGNY SUR CLAIRIS	A4	29.1	CLERMONT EN ARGONNE	22,90	35,50	55,80	74,90	13,80
A19	3	SAVIGNY SUR CLAIRIS	A31	11	COLOMBEY-LES-BELLES	23,80	36,60	57,50	80,90	13,90
A19	3	SAVIGNY SUR CLAIRIS	A71	12.1	COMBRONDE	46,30	69,80	115,10	148,90	25,40
A19	3	SAVIGNY SUR CLAIRIS	A6	17	COURTENAY	0,20	0,20	0,40	0,40	0,10
A19	3	SAVIGNY SUR CLAIRIS	A39	-	CRIMOLOIS	21,00	32,50	51,90	70,80	12,80
A19	3	SAVIGNY SUR CLAIRIS	A79	-	DEUX-CHAISES	42,80	65,20	107,50	138,70	23,50
A19	3	SAVIGNY SUR CLAIRIS	A311	-	DIJON SUD	20,30	31,90	49,40	68,30	12,00
A19	3	SAVIGNY SUR CLAIRIS	A31	4	DIJON-ARC SUR TILLE	21,80	34,20	53,10	73,30	13,10
A19	3	SAVIGNY SUR CLAIRIS	A36	2	DOLE	22,20	34,70	54,60	75,60	13,30
A19	3	SAVIGNY SUR CLAIRIS	A4	21	DORMANS	25,10	37,90	60,00	80,90	14,90
A19	3	SAVIGNY SUR CLAIRIS	A89	22	EGLETONS	60,00	91,20	144,90	191,80	33,70
A19	3	SAVIGNY SUR CLAIRIS	A40	11	ELOISE / ANNECY	39,10	61,50	95,80	132,60	23,80
A19	3	SAVIGNY SUR CLAIRIS	A4	23	EPERNAY	22,30	33,50	54,00	72,10	12,90
A19	3	SAVIGNY SUR CLAIRIS	A19	7	ESCRENNES	9,90	16,00	29,30	34,00	5,40
A19	3	SAVIGNY SUR CLAIRIS	A85	10	ESVRES	37,50	57,10	93,90	117,40	20,30
A19	3	SAVIGNY SUR CLAIRIS	A40	2	FEILLENS	24,40	38,80	60,50	84,00	15,00
A19	3	SAVIGNY SUR CLAIRIS	A6	-	FLEURY-EN-BIERE	6,20	9,80	14,80	20,20	3,70
A19	3	SAVIGNY SUR CLAIRIS	A6	15	FONTAINEBLEAU	3,70	5,50	8,90	11,30	2,10
A19	3	SAVIGNY SUR CLAIRIS	A19	5	FONTENAY SUR LOING	3,00	4,50	7,80	9,50	1,50
A19	3	SAVIGNY SUR CLAIRIS	A71	9	FORET DE TRONCAIS	38,80	59,10	96,70	123,00	21,30
A19	3	SAVIGNY SUR CLAIRIS	A5	17	FORGES	5,30	7,70	12,00	17,00	2,80
A19	3	SAVIGNY SUR CLAIRIS	A4	32	FRESNES EN WOEVRE	27,40	42,60	67,10	89,60	16,20
A19	3	SAVIGNY SUR CLAIRIS	A719	-	GANNAT	46,00	69,70	114,10	148,20	25,30
A19	3	SAVIGNY SUR CLAIRIS	A36	2.1	GENDREY	23,30	36,60	58,00	80,60	14,20
A19	3	SAVIGNY SUR CLAIRIS	A71	14	GERZAT	47,70	72,70	118,20	152,30	26,50
A19	3	SAVIGNY SUR CLAIRIS	A19	-	GONDREVILLE LA FRANCHE NORD	3,90	5,90	10,30	12,90	2,00
A19	3	SAVIGNY SUR CLAIRIS	A19	-	GONDREVILLE LA FRANCHE SUD	8,20	12,30	20,60	26,90	4,60
A19	3	SAVIGNY SUR CLAIRIS	A404	-	GROISSIAT	34,70	54,50	85,50	118,10	21,30
A19	3	SAVIGNY SUR CLAIRIS	A31	-	GYE	26,00	39,60	61,60	86,20	15,10
A19	3	SAVIGNY SUR CLAIRIS	A10	12	JANVILLE (ALLAINES)	20,50	30,20	51,10	64,10	10,40
A19	3	SAVIGNY SUR CLAIRIS	A4	33	JARNY	29,00	45,30	69,80	91,50	17,30
A19	3	SAVIGNY SUR CLAIRIS	A6	18	JOIGNY	1,80	2,50	3,80	5,20	1,00
A19	3	SAVIGNY SUR CLAIRIS	A36	6	L'ISLE-SUR-LE-DOUBS	30,00	46,90	73,60	101,90	18,10
A19	3	SAVIGNY SUR CLAIRIS	A432	-	LA BOISSE	35,80	56,10	87,50	120,90	21,90
A19	3	SAVIGNY SUR CLAIRIS	A42	5.1	LA BOISSE - MONTLUEL	33,50	52,10	78,80	108,70	20,40
A19	3	SAVIGNY SUR CLAIRIS	A432	-	LA COTIERE	34,20	53,20	82,90	112,90	21,00
A19	3	SAVIGNY SUR CLAIRIS	A404	9	LA CROIX-CHALON	33,00	51,90	81,30	112,60	20,20
A19	3	SAVIGNY SUR CLAIRIS	A71	3	LAMOTTE BEUVRON	25,00	36,90	62,10	78,20	13,10
A19	3	SAVIGNY SUR CLAIRIS	A31	7	LANGRES NORD	15,90	24,10	37,00	52,60	9,40
A19	3	SAVIGNY SUR CLAIRIS	A31	6	LANGRES SUD	16,70	25,50	39,60	55,20	10,10
A19	3	SAVIGNY SUR CLAIRIS	A39	9	LE MIROIR	27,70	43,30	68,70	94,40	16,80
A19	3	SAVIGNY SUR CLAIRIS	A5	-	LES EPRUNES	8,60	13,90	21,90	31,00	5,50
A19	3	SAVIGNY SUR CLAIRIS	A6	28	MACON NORD	24,30	38,10	58,60	81,20	14,60
A19	3	SAVIGNY SUR CLAIRIS	A6	29	MACON SUD	25,20	39,50	60,90	84,30	15,10
A19	3	SAVIGNY SUR CLAIRIS	A5	22	MAGNANT	10,70	16,30	25,40	36,20	6,30
A19	3	SAVIGNY SUR CLAIRIS	A89	27	MANZAT	47,60	72,90	118,10	152,80	26,50
A19	3	SAVIGNY SUR CLAIRIS	A5	18	MAROLLES-SUR-SEINE	5,30	7,70	12,00	17,00	2,80
A19	3	SAVIGNY SUR CLAIRIS	A10	16	MER	24,90	36,00	60,30	75,70	12,90
A19	3	SAVIGNY SUR CLAIRIS	A10	15	MEUNG	22,80	33,30	55,10	69,80	11,60
A19	3	SAVIGNY SUR CLAIRIS	A26	18	MONT CHOISY	16,90	26,30	42,70	57,50	10,30
A19	3	SAVIGNY SUR CLAIRIS	A31	8	MONTIGNY-LE-ROI	17,60	26,60	41,90	59,10	10,50
A19	3	SAVIGNY SUR CLAIRIS	A71	10	MONTLUCON	41,10	62,70	102,40	131,70	22,50
A19	3	SAVIGNY SUR CLAIRIS	A71	11	MONTMARAULT	42,40	64,70	106,70	137,50	23,20
A19	3	SAVIGNY SUR CLAIRIS	A4	19	MONTREUIL AUX LIONS	30,20	44,70	70,00	92,60	17,40
A19	3	SAVIGNY SUR CLAIRIS	A6	16	NEMOURS	3,70	5,50	8,90	11,30	2,10
A19	3	SAVIGNY SUR CLAIRIS	A6	21	NITRY	6,60	10,20	15,80	22,70	3,90
A19	3	SAVIGNY SUR CLAIRIS	A31	1	NUITS-SAINT-GEORGES	18,60	29,10	45,90	63,30	11,20
A19	3	SAVIGNY SUR CLAIRIS	A71	2	OLIVET	21,60	31,70	53,60	66,20	11,10
A19	3	SAVIGNY SUR CLAIRIS	A71	1	ORLEANS CENTRE	20,90	30,80	51,80	63,80	10,50
A19	3	SAVIGNY SUR CLAIRIS	A10	14	ORLEANS NORD	20,10	29,40	49,80	62,10	10,10
A19	3	SAVIGNY SUR CLAIRIS	A26	-	ORMES	23,70	35,80	56,80	76,00	13,40
A19	3	SAVIGNY SUR CLAIRIS	A10	-	PARIS (LA FOLIE BESSIN)	28,70	41,20	71,10	90,00	15,00
A19	3	SAVIGNY SUR CLAIRIS	A42	7	PEROUGES	31,90	50,00	77,70	106,90	19,40
A19	3	SAVIGNY SUR CLAIRIS	A42	9	PONT D'AIN	29,50	46,70	73,50	101,00	18,20
A19	3	SAVIGNY SUR CLAIRIS	A6	-	POUILLY-EN-AUXOIS	14,00	21,80	33,90	48,10	8,20
A19	3	SAVIGNY SUR CLAIRIS	A4	-	REIMS - TAISSY	22,60	34,00	55,00	73,70	13,00
A19	3	SAVIGNY SUR CLAIRIS	A4	22	REIMS - TINQUEUX	24,20	36,50	57,40	78,00	14,00
A19	3	SAVIGNY SUR CLAIRIS	A40	3	REPLONGES	24,40	38,80	60,50	84,00	15,00
A19	3	SAVIGNY SUR CLAIRIS	A71	13	RIOM	47,50	72,60	117,90	152,10	26,30
A19	3	SAVIGNY SUR CLAIRIS	A31	8.1	ROBECOURT	19,20	30,00	46,50	65,30	11,50
A19	3	SAVIGNY SUR CLAIRIS	A85	14	ROMORANTIN	30,50	46,00	75,40	95,90	16,00
A19	3	SAVIGNY SUR CLAIRIS	A85	12	SAINT AIGNAN SUR CHER	33,20	50,30	82,10	105,50	17,60
A19	3	SAVIGNY SUR CLAIRIS	A71	8	SAINT AMAND	36,50	55,40	91,10	115,00	19,70
A19	3	SAVIGNY SUR CLAIRIS	A19	1	SAINT DENIS-LES-SENS	2,40	3,80	5,50	7,20	1,40
A19	3	SAVIGNY SUR CLAIRIS	A4	28	SAINT ETIENNE AU TEMPLE	18,80	29,40	48,00	65,20	11,40
A19	3	SAVIGNY SUR CLAIRIS	A40	4	SAINT GENIS	28,80	45,00	68,30	94,20	17,30
A19	3	SAVIGNY SUR CLAIRIS	A5	15	SAINT GERMAIN-LAXIS	7,60	11,80	18,20	25,40	4,70
A19	3	SAVIGNY SUR CLAIRIS	A26	17	SAINT GIBRIEN	17,60	27,40	44,40	60,20	10,70
A19	3	SAVIGNY SUR CLAIRIS	A19	4	SAINT HILAIRE LES ANDRESIS	0,00	0,00	0,00	0,00	0,00
A19	3	SAVIGNY SUR CLAIRIS	A40	8	SAINT MARTIN-DU-FRESNE	32,70	51,80	79,80	110,90	20,20
A19	3	SAVIGNY SUR CLAIRIS	A36	-	SAINT MAURICE	34,40	53,80	85,50	118,80	21,10
A19	3	SAVIGNY SUR CLAIRIS	A5	21	SAINT THIBAULT	8,10	12,60	20,30	28,60	5,10
A19	3	SAVIGNY SUR CLAIRIS	A4	29	SAINTE MENEHOULD	21,00	33,10	53,60	72,60	12,90
A19	3	SAVIGNY SUR CLAIRIS	A71	4	SALBRIS	26,60	39,90	66,40	84,50	13,90
A19	3	SAVIGNY SUR CLAIRIS	A85	13	SELLES SUR CHER	32,30	48,70	79,50	101,60	17,00
A19	3	SAVIGNY SUR CLAIRIS	A36	1	SEURRE	19,80	31,10	48,00	66,90	11,80
A19	3	SAVIGNY SUR CLAIRIS	A39	5	SOIRANS	21,40	33,20	52,80	71,90	13,20
A19	3	SAVIGNY SUR CLAIRIS	A26	20	SOMMESOUS	14,80	23,00	37,00	50,40	8,80
A19	3	SAVIGNY SUR CLAIRIS	A89	-	ST GERMAIN LES VERGNES	65,40	100,00	157,30	208,30	37,10
A19	3	SAVIGNY SUR CLAIRIS	A89	25	ST JULIEN / SANCY	52,30	80,20	129,00	167,40	29,40
A19	3	SAVIGNY SUR CLAIRIS	A40	9	SYLANS	33,40	52,70	81,40	113,00	20,50
A19	3	SAVIGNY SUR CLAIRIS	A26	23	THENNELIERES	9,40	14,60	21,80	30,60	5,90
A19	3	SAVIGNY SUR CLAIRIS	A31	5	TIL CHATEL	19,10	28,80	46,30	65,00	11,30
A19	3	SAVIGNY SUR CLAIRIS	A5	20	TORVILLIERS	7,60	11,80	18,50	25,70	4,70
A19	3	SAVIGNY SUR CLAIRIS	A6	27	TOURNUS	21,60	33,90	52,60	72,20	13,10
A19	3	SAVIGNY SUR CLAIRIS	A10	-	TOURS CENTRE (MONNAIE)	33,40	49,30	80,20	102,80	18,10
A19	3	SAVIGNY SUR CLAIRIS	A89	21	TULLE EST	62,80	95,70	150,90	197,30	35,30
A19	3	SAVIGNY SUR CLAIRIS	A89	20	TULLE NORD	63,60	97,10	151,80	202,30	35,70
A19	3	SAVIGNY SUR CLAIRIS	A6	14	URY	4,50	6,60	10,20	13,50	2,60
A19	3	SAVIGNY SUR CLAIRIS	A89	24	USSEL EST	55,10	84,70	135,40	176,90	30,70
A19	3	SAVIGNY SUR CLAIRIS	A89	23	USSEL OUEST	57,20	87,10	139,40	183,00	32,10
A19	3	SAVIGNY SUR CLAIRIS	A406	-	VAL DE SAONE	31,30	47,40	75,60	104,40	18,50
A19	3	SAVIGNY SUR CLAIRIS	A26	21	VALLEE DE L'AUBE	12,70	19,80	31,30	43,20	7,60
A19	3	SAVIGNY SUR CLAIRIS	A26	19	VATRY	15,40	23,60	37,10	51,90	9,00
A19	3	SAVIGNY SUR CLAIRIS	A85	-	VEIGNE	38,90	59,50	98,00	123,30	21,10
A19	3	SAVIGNY SUR CLAIRIS	A4	31	VERDUN	27,40	42,60	67,10	89,60	16,20
A19	3	SAVIGNY SUR CLAIRIS	A71	6	VIERZON EST	29,50	43,60	73,80	92,50	15,70
A19	3	SAVIGNY SUR CLAIRIS	A71	5	VIERZON NORD	28,70	42,90	73,10	92,00	15,10
A19	3	SAVIGNY SUR CLAIRIS	A5	23	VILLE SOUS LA FERTE	12,20	19,00	30,40	42,10	7,20
A19	3	SAVIGNY SUR CLAIRIS	A6	31.1	VILLEFRANCHE NORD	27,70	42,70	68,10	93,80	16,90
A19	3	SAVIGNY SUR CLAIRIS	A6	-	VILLEFRANCHE-LIMAS	31,60	49,00	76,10	105,10	18,80
A19	3	SAVIGNY SUR CLAIRIS	A6	31.2	VILLEFRANCHE-VILLE	28,30	44,20	68,90	94,80	17,20
A19	3	SAVIGNY SUR CLAIRIS	A19	2	VILLENEUVE-DONDAGRE	1,20	1,90	2,80	3,90	0,70
A19	3	SAVIGNY SUR CLAIRIS	A40	6	VIRIAT	27,10	42,40	65,70	91,50	17,00
A19	3	SAVIGNY SUR CLAIRIS	A40	-	VIRY	43,30	68,70	106,90	147,00	26,50
A19	3	SAVIGNY SUR CLAIRIS	A4	30	VOIE SACREE	24,90	38,70	59,40	80,90	14,80
A19	3	SAVIGNY SUR CLAIRIS	A5	19	VULAINES	5,50	7,70	12,00	16,90	2,90
A19	3	SAVIGNY SUR CLAIRIS	A89	26	VULCANIA-BROMONT	49,90	76,10	123,20	160,10	27,80
A88	16	SEES	A11	1	ABLIS	27,90	44,00	65,40	89,80	16,60
A88	16	SEES	A28	18	ALENCON NORD	5,90	9,90	13,90	18,60	3,50
A88	16	SEES	A28	19	ALENCON SUD	6,50	11,00	15,30	20,70	4,00
A88	16	SEES	A28	23	AUVOURS (LE MANS ZI SUD)	11,40	19,10	28,70	35,70	7,20
A88	16	SEES	A85	1	BEAUFORT EN VALLEE	21,50	33,90	47,50	64,60	12,90
A88	16	SEES	A28	21	BEAUMONT SUR SARTHE	8,40	13,40	18,70	27,00	5,50
A88	16	SEES	A85	5	BOURGUEIL	25,90	40,00	58,00	77,90	15,60
A88	16	SEES	A11	4	BROU	18,70	29,70	46,50	61,40	11,20
A88	16	SEES	A11	2	CHARTRES EST	24,70	39,70	59,40	78,50	15,10
A88	16	SEES	A11	3	CHARTRES-THIVARS	23,20	36,40	55,30	71,50	13,80
A88	16	SEES	A28	26	CHATEAU DU LOIR (MONTABON)	15,40	24,20	37,80	49,10	9,60
A88	16	SEES	A11	6	CONNERRE	14,00	22,10	33,00	41,20	8,50
A88	16	SEES	A28	25	ECOMMOY	13,20	21,40	33,10	40,80	8,50
A88	16	SEES	A81	2	EVRON	16,70	27,30	40,90	55,30	10,10
A88	16	SEES	A11	3.1	ILLIERS COMBRAY	21,10	33,10	51,20	67,50	12,50
A88	16	SEES	A11	5	LA FERTE BERNARD	15,20	25,80	37,80	51,40	9,20
A88	16	SEES	A81	3	LAVAL EST	18,50	29,60	44,40	60,70	11,20
A88	16	SEES	A81	4	LAVAL OUEST	19,40	31,40	48,60	64,00	11,90
A88	16	SEES	A11	8	LE MANS CENTRE UNIVERSITE	12,10	19,10	27,70	38,10	7,20
A88	16	SEES	A11	7	LE MANS ZI NORD	10,80	17,60	25,80	32,20	6,70
A88	16	SEES	A85	2	LONGUE-JUMELLES	22,50	35,10	50,00	67,20	13,50
A88	16	SEES	A28	24	PARIGNE-L'EVEQUE	12,20	19,30	28,80	39,40	7,40
A88	16	SEES	A10	-	PARIS (LA FOLIE BESSIN)	30,60	49,10	74,00	99,60	18,80
A88	16	SEES	A85	-	RESTIGNE	29,20	45,20	65,20	88,60	17,60
A88	16	SEES	A85	3	SAUMUR (VIVY)	23,80	37,40	54,50	73,00	14,40
A88	16	SEES	A28	20	SILLE LE GUILLAUME / MAMERS	7,20	12,10	16,90	23,10	4,70
A88	16	SEES	A81	1	SILLE LE GUILLAUME / SABLE	13,30	22,60	34,90	46,80	8,50
A88	16	SEES	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	20,80	33,40	51,00	68,80	12,80
A88	16	SEES	A81	-	VITRE (LA GRAVELLE)	20,90	34,70	52,10	70,70	13,10
A11	12	SEICHES	A11	1	ABLIS	24,50	37,30	57,70	78,00	14,80
A11	12	SEICHES	A28	18	ALENCON NORD	13,00	19,80	29,20	40,50	7,50
A11	12	SEICHES	A28	19	ALENCON SUD	12,50	18,70	27,10	36,80	7,40
A11	12	SEICHES	A28	23	AUVOURS (LE MANS ZI SUD)	10,10	15,20	20,90	28,10	6,00
A11	12	SEICHES	A85	1	BEAUFORT EN VALLEE	1,90	3,10	3,70	5,80	1,30
A11	12	SEICHES	A28	21	BEAUMONT SUR SARTHE	10,70	15,80	22,50	29,20	6,40
A11	12	SEICHES	A85	5	BOURGUEIL	6,30	9,20	14,20	19,10	4,00
A11	12	SEICHES	A11	4	BROU	15,80	24,30	36,20	48,40	9,00
A11	12	SEICHES	A11	2	CHARTRES EST	22,50	33,40	51,20	67,60	13,10
A11	12	SEICHES	A11	3	CHARTRES-THIVARS	20,70	30,20	45,50	60,70	12,00
A11	12	SEICHES	A28	26	CHATEAU DU LOIR (MONTABON)	13,80	20,20	31,10	40,40	8,20
A11	12	SEICHES	A11	6	CONNERRE	11,30	17,70	25,40	32,80	6,70
A11	12	SEICHES	A28	25	ECOMMOY	11,90	17,80	27,10	34,30	7,20
A11	12	SEICHES	A81	2	EVRON	14,00	19,50	29,70	39,10	8,10
A11	12	SEICHES	A11	3.1	ILLIERS COMBRAY	18,30	27,10	41,70	53,60	10,70
A11	12	SEICHES	A11	5	LA FERTE BERNARD	12,70	19,00	29,70	37,70	7,40
A11	12	SEICHES	A81	3	LAVAL EST	15,80	23,50	36,00	46,60	9,30
A11	12	SEICHES	A81	4	LAVAL OUEST	16,10	25,30	38,30	50,70	9,50
A11	12	SEICHES	A11	8	LE MANS CENTRE UNIVERSITE	7,50	11,10	15,90	21,20	4,20
A11	12	SEICHES	A11	7	LE MANS ZI NORD	8,20	13,10	18,00	23,60	4,70
A11	12	SEICHES	A85	2	LONGUE-JUMELLES	2,90	4,30	6,20	8,40	1,90
A11	12	SEICHES	A28	24	PARIGNE-L'EVEQUE	10,50	15,70	22,40	29,10	6,20
A11	12	SEICHES	A10	-	PARIS (LA FOLIE BESSIN)	29,40	45,10	68,90	90,80	17,80
A11	12	SEICHES	A85	-	RESTIGNE	9,60	14,40	21,40	29,80	6,00
A11	12	SEICHES	A85	3	SAUMUR (VIVY)	4,20	6,60	10,70	14,20	2,80
A11	12	SEICHES	A28	20	SILLE LE GUILLAUME / MAMERS	11,50	17,10	24,70	32,40	6,90
A11	12	SEICHES	A81	1	SILLE LE GUILLAUME / SABLE	11,40	16,50	24,20	32,10	6,80
A11	12	SEICHES	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	18,50	28,50	44,20	58,10	10,70
A11	12	SEICHES	A81	-	VITRE (LA GRAVELLE)	20,00	29,30	45,80	62,00	12,00
A85	13	SELLES SUR CHER	A10	11	ALLAINVILLE	19,90	31,30	48,30	64,20	12,00
A85	13	SELLES SUR CHER	A42	8	AMBERIEU EN BUGEY	66,00	101,40	161,10	215,70	37,20
A85	13	SELLES SUR CHER	A39	7.1	ARLAY	60,50	93,50	150,30	199,80	33,60
